Query ID;Query DOP;Query ID (Mapped);Actual Execution Time (s);Predicted Execution Time (s);Actual Memory Usage (MB);Predicted Memory Usage (MB);Execution Time Q-error;Memory Q-error;Time Calculation Duration (s);Memory Calculation Duration (s)
20;64;123;10.0157;7.649144000000001;12646.4;13902.405;0.30938834463045795;0.09931719698886643;0.0014460086822509766;0.0005795955657958984
20;96;124;19.801;11.519093000000002;17060.864;18844.505;0.7189721447686896;0.1045457604022868;0.0014796257019042969;0.00041103363037109375
20;128;125;21.5864;13.833941000000001;20203.52;22624.428;0.5603941060613169;0.11982605011403957;0.0014443397521972656;0.0004551410675048828
20;160;126;28.1511;16.417723;23436.288;26542.994;0.7146774860314065;0.1325596442576571;0.0014896392822265625;0.00048542022705078125
21;8;127;105.791;160.703084;46773.248;47021.262;0.5190619617925911;0.005302475466317791;0.0023953914642333984;0.0008161067962646484
21;16;128;61.5969;84.54276900000002;47655.936;48465.233;0.372516620154586;0.016982081728496468;0.0023963451385498047;0.0005755424499511719
21;32;129;31.475;48.942941999999995;49342.464;50940.51;0.5549783002382842;0.03238683013479027;0.0022454261779785156;0.0006554126739501953
21;64;130;45.3326;73.6703505;53789.696;57218.634;0.6251075495338896;0.06374711617630258;0.002239227294921875;0.0007717609405517578
21;96;131;39.715900000000005;49.884668000000005;56747.008;62496.279;0.2560377078197902;0.10131408161642641;0.002152681350708008;0.0006184577941894531
21;128;132;49.7629;64.49089150000003;64876.544;71380.21;0.2959632879112757;0.10024680106264605;0.0021190643310546875;0.0006504058837890625
21;160;133;51.428;71.58901599999997;69030.912;78027.698;0.39202411137901483;0.13032981514136743;0.0021162033081054688;0.0006809234619140625
22;8;134;40.336;28.631233;576.512;561.296;0.408811139918424;0.027108691314386757;0.0011026859283447266;0.0004527568817138672
22;16;135;34.8926;24.052822499999994;882.688;961.235;0.4506655092141476;0.08898614232888624;0.0011014938354492188;0.00027489662170410156
22;32;136;29.1899;22.2676515;1513.472;1850.603;0.31086567436175305;0.2227533776640731;0.0011284351348876953;0.00034356117248535156
22;64;137;29.1579;22.6264785;2889.728;3841.209;0.28866274970716277;0.32926316940556344;0.001100301742553711;0.0002460479736328125
22;96;138;27.750799999999998;22.443843500000003;4244.48;6024.081;0.23645488795178937;0.41927421026839573;0.0010974407196044922;0.0002377033233642578
22;128;139;29.1508;23.171849500000004;6148.096;8339.669;0.25802646871152835;0.35646369217396745;0.0011053085327148438;0.00031447410583496094
22;160;140;31.6263;22.9023275;7558.144;10779.733;0.3809207819598248;0.4262407543439235;0.001058816909790039;0.0003368854522705078
